"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","Country.y","Incidence"
2018-06-01,2018,6,NA,"Pertussis",1973,"http://www.nhc.gov.cn/jkj/s3578/201807/2e222f8000be4f61b9f4e717af7a25d3.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.139040701022891
2018-07-01,2018,7,NA,"Pertussis",2850,"https://www.cdctj.com.cn/system/2018/08/24/014316473.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.200844398335143
2018-08-01,2018,8,NA,"Pertussis",4134,"https://www.cdctj.com.cn/system/2018/09/14/014318196.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.291330085164029
2018-09-01,2018,9,NA,"Pertussis",2657,"https://www.cdctj.com.cn/system/2018/10/19/014319865.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.187243356623325
2018-10-01,2018,10,NA,"Pertussis",1572,"https://www.cdctj.com.cn/system/2018/11/30/014322609.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.110781541818542
2018-11-01,2018,11,NA,"Pertussis",1365,"http://www.nhc.gov.cn/jkj/s3578/201812/767678cf92774424829163ad981e36ad.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.0961938960447266
2018-12-01,2018,12,NA,"Pertussis",1399,"http://www.nhc.gov.cn/jkj/s3578/201901/7ba54ed285484474a881584606aa8c94.shtml","CN","Interpolation",1419008956,14190.08956,"China",0.0985899344810055
2019-01-01,2019,1,NA,"Pertussis",1260,"https://www.cdctj.com.cn/system/2019/02/21/014326808.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.0885129596750428
2019-02-01,2019,2,NA,"Pertussis",1444,"https://www.cdctj.com.cn/system/2019/03/28/014328451.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.101438661722827
2019-03-01,2019,3,NA,"Pertussis",2735,"https://www.cdctj.com.cn/system/2019/04/26/014329671.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.192129321199398
2019-04-01,2019,4,NA,"Pertussis",2689,"https://www.cdctj.com.cn/system/2019/05/23/014330869.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.188897895687452
2019-05-01,2019,5,NA,"Pertussis",3129,"https://www.cdctj.com.cn/system/2019/06/26/014332831.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.219807183193023
2019-06-01,2019,6,NA,"Pertussis",3128,"https://www.cdctj.com.cn/system/2019/08/02/014334748.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.219736934812328
2019-07-01,2019,7,NA,"Pertussis",3635,"http://www.nhc.gov.cn/jkj/s7929/201908/5e4ff33f01994b9d99adc0b41b1975cc.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.255352863824429
2019-08-01,2019,8,NA,"Pertussis",4388,"https://www.cdctj.com.cn/system/2019/09/27/014338944.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.308249894487371
2019-09-01,2019,9,NA,"Pertussis",3319,"https://www.cdctj.com.cn/system/2019/11/21/030001494.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.233154375524974
2019-10-01,2019,10,NA,"Pertussis",1933,"https://www.cdctj.com.cn/system/2019/11/21/030001497.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.135790119882427
2019-11-01,2019,11,NA,"Pertussis",1653,"https://www.cdctj.com.cn/system/2020/01/09/030006478.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.116120573287973
2019-12-01,2019,12,NA,"Pertussis",1414,"https://www.cdctj.com.cn/system/2020/02/17/030010193.shtml","CN","Interpolation",1423520357.5,14235.203575,"China",0.0993312103019925
2020-01-01,2020,1,NA,"Pertussis",1141,"https://www.cdctj.com.cn/system/2020/03/03/030012762.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0800080727233805
2020-02-01,2020,2,NA,"Pertussis",738,"https://www.cdctj.com.cn/system/2020/04/05/030017114.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0517493055826948
2020-03-01,2020,3,NA,"Pertussis",874,"https://www.cdctj.com.cn/system/2020/04/29/030020056.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0612857629800478
2020-04-01,2020,4,NA,"Pertussis",479,"https://www.cdctj.com.cn/system/2020/07/01/030025879.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0335879639215594
2020-05-01,2020,5,NA,"Pertussis",277,"https://www.cdctj.com.cn/system/2020/07/01/030025899.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0194235198460792
2020-06-01,2020,6,NA,"Pertussis",159,"https://www.cdctj.com.cn/system/2020/07/31/030028318.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.01114924063367
2020-07-01,2020,7,NA,"Pertussis",142,"https://www.cdctj.com.cn/system/2020/09/03/030030950.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0099571834590009
2020-08-01,2020,8,NA,"Pertussis",142,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208","CN","Interpolation",1426106093,14261.06093,"China",0.0099571834590009
2020-09-01,2020,9,NA,"Pertussis",201,"https://www.cdctj.com.cn/system/2020/10/27/030035514.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0140943230652055
2020-10-01,2020,10,NA,"Pertussis",267,"https://www.cdctj.com.cn/system/2020/12/01/030039806.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0187223097433327
2020-11-01,2020,11,NA,"Pertussis",291,"https://www.cdctj.com.cn/system/2021/01/07/030042673.shtml","CN","Interpolation",1426106093,14261.06093,"China",0.0204052139899244
2020-12-01,2020,12,NA,"Pertussis",294,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.025","CN","Interpolation",1426106093,14261.06093,"China",0.0206155770207483
2021-01-01,2021,1,NA,"Pertussis",205,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.059","CN","Projection",1426437267,14264.37267,"China",0.0143714697268913
2021-02-01,2021,2,NA,"Pertussis",115,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.082","CN","Projection",1426437267,14264.37267,"China",0.00806204399313412
2021-03-01,2021,3,NA,"Pertussis",220,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.108","CN","Projection",1426437267,14264.37267,"China",0.0154230406825174
2021-04-01,2021,4,NA,"Pertussis",308,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.119","CN","Projection",1426437267,14264.37267,"China",0.0215922569555244
2021-05-01,2021,5,NA,"Pertussis",427,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141","CN","Projection",1426437267,14264.37267,"China",0.0299347198701589
2021-06-01,2021,6,NA,"Pertussis",519,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162","CN","Projection",1426437267,14264.37267,"China",0.0363843550646662
2021-07-01,2021,7,NA,"Pertussis",820,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186","CN","Projection",1426437267,14264.37267,"China",0.057485878907565
2021-08-01,2021,8,NA,"Pertussis",1227,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211","CN","Projection",1426437267,14264.37267,"China",0.0860185041702223
2021-09-01,2021,9,NA,"Pertussis",1094,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240","CN","Projection",1426437267,14264.37267,"China",0.0766945750303367
2021-10-01,2021,10,NA,"Pertussis",825,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.257","CN","Projection",1426437267,14264.37267,"China",0.0578364025594404
2021-11-01,2021,11,NA,"Pertussis",1148,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.002","CN","Projection",1426437267,14264.37267,"China",0.080480230470591
2021-12-01,2021,12,NA,"Pertussis",2254,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.016","CN","Projection",1426437267,14264.37267,"China",0.158016062265429
2022-01-01,2022,1,NA,"Pertussis",2354,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025","CN","Projection",1425179569,14251.79569,"China",0.165172168560606
2022-02-01,2022,2,NA,"Pertussis",2576,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073","CN","Projection",1425179569,14251.79569,"China",0.180749153021292
2022-03-01,2022,3,NA,"Pertussis",3747,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.082","CN","Projection",1425179569,14251.79569,"China",0.262914237721577
2022-04-01,2022,4,NA,"Pertussis",3415,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103","CN","Projection",1425179569,14251.79569,"China",0.239618927627217
2022-05-01,2022,5,NA,"Pertussis",3991,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127","CN","Projection",1425179569,14251.79569,"China",0.280034887308997
2022-06-01,2022,6,NA,"Pertussis",4213,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157","CN","Projection",1425179569,14251.79569,"China",0.295611871769683
2022-07-01,2022,7,NA,"Pertussis",4234,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158","CN","Projection",1425179569,14251.79569,"China",0.297085370299748
2022-08-01,2022,8,NA,"Pertussis",5355,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.183","CN","Projection",1425179569,14251.79569,"China",0.375742125166545
2022-09-01,2022,9,NA,"Pertussis",3849,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214","CN","Projection",1425179569,14251.79569,"China",0.270071230581892
2022-10-01,2022,10,NA,"Pertussis",2594,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.220","CN","Projection",1425179569,14251.79569,"China",0.182012151761348
2022-11-01,2022,11,NA,"Pertussis",2160,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.234","CN","Projection",1425179569,14251.79569,"China",0.151559848806673
2022-12-01,2022,12,NA,"Pertussis",1293,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.059","CN","Projection",1425179569,14251.79569,"China",0.0907254094939948
2023-01-01,2023,1,NA,"Pertussis",883,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.060","CN","Projection",1422584932.5,14225.849325,"China",0.0620701077192099
2023-02-01,2023,2,NA,"Pertussis",538,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.061","CN","Projection",1422584932.5,14225.849325,"China",0.0378184801278992
2023-03-01,2023,3,NA,"Pertussis",821,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082","CN","Projection",1422584932.5,14225.849325,"China",0.0577118442100468
2023-04-01,2023,4,NA,"Pertussis",1074,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.099","CN","Projection",1422584932.5,14225.849325,"China",0.0754963711103414
2023-05-01,2023,5,NA,"Pertussis",1334,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.127","CN","Projection",1422584932.5,14225.849325,"China",0.0937729600197351
2023-06-01,2023,6,NA,"Pertussis",1512,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.130","CN","Projection",1422584932.5,14225.849325,"China",0.106285393965397
2023-07-01,2023,7,NA,"Pertussis",2767,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.150","CN","Projection",1422584932.5,14225.849325,"China",0.194505082739585
2023-08-01,2023,8,NA,"Pertussis",4793,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.179","CN","Projection",1422584932.5,14225.849325,"China",0.336921887087399
2023-09-01,2023,9,NA,"Pertussis",4517,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.192","CN","Projection",1422584932.5,14225.849325,"China",0.31752058501435
2023-10-01,2023,10,NA,"Pertussis",4430,"https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.213","CN","Projection",1422584932.5,14225.849325,"China",0.311404957186976
2023-11-01,2023,11,NA,"Pertussis",6410,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1739453479981600768.html","CN","Projection",1422584932.5,14225.849325,"China",0.450588211189282
2023-12-01,2023,12,NA,"Pertussis",9126,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1746766719346462720.html","CN","Projection",1422584932.5,14225.849325,"China",0.641508270719717
2024-01-01,2024,1,NA,"Pertussis",15275,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1770302255702646784.html","CN","Projection",1419321277.5,14193.212775,"China",1.07621862943572
2024-02-01,2024,2,NA,"Pertussis",17105,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1769982157846650880.html","CN","Projection",1419321277.5,14193.212775,"China",1.20515349633374
2024-03-01,2024,3,NA,"Pertussis",27078,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1782571426407886848.html","CN","Projection",1419321277.5,14193.212775,"China",1.90781329282228
2024-04-01,2024,4,NA,"Pertussis",91272,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1792834031219224576.html","CN","Projection",1419321277.5,14193.212775,"China",6.43067932869766
2024-05-01,2024,5,NA,"Pertussis",97669,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1806581689096187904.html","CN","Projection",1419321277.5,14193.212775,"China",6.88138771314939
2024-06-01,2024,6,NA,"Pertussis",85817,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1817735919697768448.html","CN","Projection",1419321277.5,14193.212775,"China",6.04634069540326
2024-07-01,2024,7,NA,"Pertussis",74964,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1828699266119217152.html","CN","Projection",1419321277.5,14193.212775,"China",5.2816794328654
2024-08-01,2024,8,NA,"Pertussis",43216,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1834433420274282496.html","CN","Projection",1419321277.5,14193.212775,"China",3.04483563271319
2024-09-01,2024,9,NA,"Pertussis",17316,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1848255166500679680.html","CN","Projection",1419321277.5,14193.212775,"China",1.2200197569433
2024-10-01,2024,10,NA,"Pertussis",10118,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1859039988831596544.html","CN","Projection",1419321277.5,14193.212775,"China",0.712875947144391
2024-11-01,2024,11,NA,"Pertussis",7829,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1868944491533684736.html","CN","Projection",1419321277.5,14193.212775,"China",0.551601679204728
2024-12-01,2024,12,NA,"Pertussis",6662,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1879707944644890624.html","CN","Projection",1419321277.5,14193.212775,"China",0.469379280477954
2025-01-01,2025,1,NA,"Pertussis",5611,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1890318316888248320.html","CN","Projection",1416096094,14160.96094,"China",0.396230172780916
2025-02-01,2025,2,NA,"Pertussis",4298,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1904362252617027584.html","CN","Projection",1416096094,14160.96094,"China",0.303510476316588
2025-03-01,2025,3,NA,"Pertussis",4186,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1914222311882788864.html","CN","Projection",1416096094,14160.96094,"China",0.295601408529837
2025-04-01,2025,4,NA,"Pertussis",4506,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1925457919569465344.html","CN","Projection",1416096094,14160.96094,"China",0.318198745063412
2025-05-01,2025,5,NA,"Pertussis",4260,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1930458943493410816.html","CN","Projection",1416096094,14160.96094,"China",0.300827042603226
2025-06-01,2025,6,NA,"Pertussis",3590,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1941024811541499904.html","CN","Projection",1416096094,14160.96094,"China",0.253513869236052
2025-07-01,2025,7,NA,"Pertussis",2974,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html","CN","Projection",1416096094,14160.96094,"China",0.210013996408919
2025-08-01,2025,8,NA,"Pertussis",1774,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1963855822880935936.html","CN","Projection",1416096094,14160.96094,"China",0.12527398440801
2025-09-01,2025,9,NA,"Pertussis",1028,"https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1976561324014342144.html","CN","Projection",1416096094,14160.96094,"China",0.0725939436141118
2014-12-29,2015,NA,1,"Pertussis",10,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0078569486922983
2015-01-05,2015,NA,2,"Pertussis",26,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0204280665999756
2015-01-12,2015,NA,3,"Pertussis",23,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0180709819922861
2015-01-19,2015,NA,4,"Pertussis",23,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0180709819922861
2015-01-26,2015,NA,5,"Pertussis",38,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0298564050307335
2015-02-02,2015,NA,6,"Pertussis",41,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.032213489638423
2015-02-09,2015,NA,7,"Pertussis",20,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0157138973845966
2015-02-16,2015,NA,8,"Pertussis",29,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0227851512076651
2015-02-23,2015,NA,9,"Pertussis",20,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0157138973845966
2015-03-02,2015,NA,10,"Pertussis",34,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0267136255538142
2015-03-09,2015,NA,11,"Pertussis",40,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0314277947691932
2015-03-16,2015,NA,12,"Pertussis",30,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0235708460768949
2015-03-23,2015,NA,13,"Pertussis",39,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0306420998999634
2015-03-30,2015,NA,14,"Pertussis",37,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",127275872.5,1272.758725,"Japan",0.0290707101615037
