iso3,country_name,who_region,year,vaccine_code,VACCINE_DESCRIPTION,SCHEDULEROUNDS,target_population_code,target_population,GEOAREA,age_administered,SOURCECOMMENT,VACCINEDESCRIPTION,VACCINEDESCRIPTIONSHORT,DISEASECODE,DISEASEDESCRIPTION,SCHEDULERCODE,source_type
BEL,Belgium,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,ADULTS,Adults,NATIONAL,+Y10,"Adults Y25 and booster every 10 years after that. Pregnant women (each pregnancy) between 24 and 32 weeks of pregnancy, and their close environment (cocoon vaccination). Healthcare and child care staff who didn't get a booster in the last 10 years are also specifically recommended to get vaccinated","Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BEL,Belgium,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y14-Y16,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BEL,Belgium,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,W8,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BEL,Belgium,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,W12,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BEL,Belgium,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,W16,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BEL,Belgium,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M15,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BEL,Belgium,EURO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BEN,Benin,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,W6,Survivants,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BEN,Benin,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,W10,Survivants,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BEN,Benin,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,W14,Survivants,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BFA,Burkina Faso,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,W8,0-11 mois,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BFA,Burkina Faso,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,W12,0-11 mois,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BFA,Burkina Faso,AFRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,W16,0-11 mois,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BGD,Bangladesh,SEARO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,W6,<1 year children,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BGD,Bangladesh,SEARO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,W10,<1 year children,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BGD,Bangladesh,SEARO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,W14,<1 year children,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BGR,Bulgaria,EURO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y12,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BGR,Bulgaria,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,W6,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BGR,Bulgaria,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,W10,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BGR,Bulgaria,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,W14,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BGR,Bulgaria,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M16,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BGR,Bulgaria,EURO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y6,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,ADULTS,Adults,NATIONAL,>Y65,Older individuals >65 years,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,PW,Pregnant women,NATIONAL,,Single dose in each pregnancy to be administered at 27 to 36 weeks,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,RISKGROUPS,Risk group(s),NATIONAL,,Others at-risk persons,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y13,Students at schools,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,Routine childhood vaccine given at age of 6 months and at the age of 18 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BHR,Bahrain,EMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,Routine childhood vaccine given at age of 6 months and at the age of 18 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BHR,Bahrain,EMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,Routine childhood vaccine given at age of 2 and 4 months,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,Routine childhood vaccine given at age of 2 and 4 months,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BHR,Bahrain,EMRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4-Y5,Routine childhood vaccine  given to hildren at age of 4-5 years (preschool entry),DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BHS,Bahamas,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,PW,Pregnant women,NATIONAL,,1st contact for antenatal women,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BHS,Bahamas,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y12,and at 1st contact for antenatal women,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BHS,Bahamas,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BHS,Bahamas,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BHS,Bahamas,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BHS,Bahamas,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M15,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BHS,Bahamas,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4-Y5,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
BIH,Bosnia and Herzegovina,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BIH,Bosnia and Herzegovina,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M3-M4,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BIH,Bosnia and Herzegovina,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M4-M6,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BIH,Bosnia and Herzegovina,EURO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18-Y2,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BIH,Bosnia and Herzegovina,EURO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5-Y7,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BLR,Belarus,EURO,2024,DTAP,DTaP (acellular) vaccine,1,RISKGROUPS,Risk group(s),NATIONAL,M18,"дети, имеющие медицинские противопоказания к введению вакцин, содержащих цельноклеточный коклюшный компонент",DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
BLR,Belarus,EURO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,"дети в 2, 3, 4 месяца жизни с использованием комбинированной вакцины",DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BLR,Belarus,EURO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M3,"дети в 2, 3, 4 месяца жизни с использованием комбинированной вакцины",DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BLR,Belarus,EURO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M4,"дети в 2, 3, 4 месяца жизни с использованием комбинированной вакцины",DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BLR,Belarus,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,RISKGROUPS,Risk group(s),NATIONAL,M2,"дети, имеющие медицинские противопоказания к введению вакцин, содержащих цельноклеточный коклюшный компонент",DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BLR,Belarus,EURO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,1,RISKGROUPS,Risk group(s),NATIONAL,M2-M18,"Применяется у детей в возрасте М2-М18, имеющих медицинские противопоказания к введению вакцин, содержащих цельноклеточный коклюшный компонент",DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BLR,Belarus,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,RISKGROUPS,Risk group(s),NATIONAL,M3,"дети, имеющие медицинские противопоказания к введению вакцин, содержащих цельноклеточный коклюшный компонент",DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BLR,Belarus,EURO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,RISKGROUPS,Risk group(s),NATIONAL,M4,"дети, имеющие медицинские противопоказания к введению вакцин, содержащих цельноклеточный коклюшный компонент",DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BLR,Belarus,EURO,2024,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
BLZ,Belize,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,Children 2 to 6 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BLZ,Belize,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,Children 2 to 6 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BLZ,Belize,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,Children 2 to 6 months,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BLZ,Belize,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,Children 18 months and 48 months,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
BLZ,Belize,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4,Children 18 months and 48 months,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
BMU,Bermuda,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,ADULTS,Adults,NATIONAL,Y25,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,PW,Pregnant women,NATIONAL,1st contact,1st contact pregnancy,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2,ADULTS,Adults,NATIONAL,+Y10,Every 10 years,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6,B_ADO_W,General/routine,NATIONAL,Y15,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M4,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M6,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,,DTaP-Hib-IPV (acellular) vaccine,DTaP-Hib-IPV,PERTUSSIS,Pertussis,aP,measured
BMU,Bermuda,AMRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BOL,Bolivia (Plurinational State of),AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,Menores de 5 año,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BOL,Bolivia (Plurinational State of),AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,Menores de 5 año,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BOL,Bolivia (Plurinational State of),AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,Menores de 5 año,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BOL,Bolivia (Plurinational State of),AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18-M23,Menores de 5 año,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BOL,Bolivia (Plurinational State of),AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4,Menores de 5 año,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BON,Bonaire,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,,General/routine,NATIONAL,M2,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BON,Bonaire,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,,General/routine,NATIONAL,M3,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BON,Bonaire,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,,General/routine,NATIONAL,M5,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BON,Bonaire,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M12,,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BON,Bonaire,AMRO,2024,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4,,DTaP-IPV (acellular) vaccine,DTaP-IPV,PERTUSSIS,Pertussis,aP,measured
BRA,Brazil,AMRO,2024,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,ADULTS,Adults,NATIONAL,Y19,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",Tdap,PERTUSSIS,Pertussis,aP,measured
BRA,Brazil,AMRO,2024,DTAP,DTaP (acellular) vaccine,1,RISKGROUPS,Risk group(s),NATIONAL,M2,"after following serious adverse vaccine events, children who are at increased risk of serious adverse vaccine events, situations of immunodepression",DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
BRA,Brazil,AMRO,2024,DTAP,DTaP (acellular) vaccine,2,RISKGROUPS,Risk group(s),NATIONAL,M4,"after following serious adverse vaccine events, children who are at increased risk of serious adverse vaccine events, situations of immunodepression",DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
BRA,Brazil,AMRO,2024,DTAP,DTaP (acellular) vaccine,3,RISKGROUPS,Risk group(s),NATIONAL,M6,"after following serious adverse vaccine events, children who are at increased risk of serious adverse vaccine events, situations of immunodepression",DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
BRA,Brazil,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BRA,Brazil,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BRA,Brazil,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BRA,Brazil,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M15,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
BRA,Brazil,AMRO,2024,DTWP,DTwP (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y4,,DTwP (Whole cell) vaccine,DTwP,PERTUSSIS,Pertussis,wP,measured
BRB,Barbados,AMRO,2024,DTAP,DTaP (acellular) vaccine,4,RISKGROUPS,Risk group(s),NATIONAL,M18,Children who have a history of seizures,DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
BRB,Barbados,AMRO,2024,DTAP,DTaP (acellular) vaccine,5,RISKGROUPS,Risk group(s),NATIONAL,Y4.5,Children who have a history of seizures,DTaP (acellular) vaccine,DTaP,PERTUSSIS,Pertussis,aP,measured
BRB,Barbados,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1,,General/routine,NATIONAL,M2,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BRB,Barbados,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2,,General/routine,NATIONAL,M4,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BRB,Barbados,AMRO,2024,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3,,General/routine,NATIONAL,M6,,DTwP-Hib-HepB (Whole cell) vaccine,DTwP-Hib-HepB,PERTUSSIS,Pertussis,wP,measured
BRB,Barbados,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1,RISKGROUPS,Risk group(s),NATIONAL,M2,Infants of HIV positive mothers,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BRB,Barbados,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2,RISKGROUPS,Risk group(s),NATIONAL,M4,Infants of HIV positive mothers,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
BRB,Barbados,AMRO,2024,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3,RISKGROUPS,Risk group(s),NATIONAL,M6,Infants of HIV positive mothers,DTaP-Hib-HepB-IPV (acellular) vaccine,DTaP-Hib-HepB-IPV,PERTUSSIS,Pertussis,aP,measured
