analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,posterior_draw,posterior_chain,posterior_log_prob,posterior_beta_S,posterior_reporting_multiplier,posterior_VE_sus,posterior_VE_inf,posterior_VE_dur,posterior_relative_infectiousness_asymptomatic,posterior_infectious_duration_symptomatic,posterior_infectious_duration_asymptomatic,posterior_fitness_R,posterior_resistance_prevalence,posterior_reporting_trend_end_multiplier,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
bayesian_uncertainty,Australia_draw_011,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4404407.755787396,24756406.281328186,414686.42738787306,198470.62170645257,424481.04975515214,230.13685315173373,220.27481099370232,23206992.2982482,0.9374136146631029,0.043,0.9995224326274892,29593145.577058796,299309.57442783937,26.013698630136986,3215.8395063322414,53.86747093981496,2549.021602552836,5451.745736457328,0.29894612966766243,2.829059771635388,14649.525439535559,387594.0861335334,118482.46949554075,11877.412026493204,1463.0,9495.0,8,3.561643835616438,0.8220901811944614,0.17790981880553863,5.620825240078702,0.6562923614223007,0.5194965117297046,0.0007446077968795532,0.029814064193292453,0.0413454396158797,0.5843882498162489,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,11,1,-1864.2906882953587,0.022131076657017374,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9797886197057392,0.02021138029426084,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_012,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4372731.542441482,24573508.678094633,410702.343077822,195755.60268385662,418615.2856958198,226.93830511256314,217.1744671916571,23031479.01556052,0.9372482911278879,0.04299999999999999,0.999479925213733,29593145.57550828,299309.5744601802,26.013698630136986,3192.081238380599,53.34994123433085,2514.151745571731,5376.409854050874,0.29479123860950956,2.7892410653774005,14603.686200103082,384151.12073574134,117283.12264379294,11840.246894758682,1463.0,9495.0,8,3.561643835616438,0.8220550593843592,0.17794494061564073,5.61971583198867,0.6546185893747,0.518170974213056,0.0007393869201190279,0.029785162302474445,0.04130812108286999,0.5827859190692365,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,12,1,-1863.200771825441,0.02199746535851084,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9703753373120004,0.02962466268799957,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_013,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4364936.611552008,24528444.195364624,409710.890546651,195074.0127720522,417141.51207581477,226.13364522207968,216.3943077947754,22988489.022737645,0.9372175764446569,0.043,0.9994695759836072,29593145.59174657,299309.57466148556,26.013698630136986,3186.227392489603,53.221152228959916,2505.397866893982,5357.481705002413,0.29374599099370446,2.779221227127508,14580.990969267064,383301.03686742135,116967.41883887176,11821.846263711293,1470.0,9495.0,8,3.561643835616438,0.8220459244464883,0.17795407555351156,5.619427354442892,0.6541843556483123,0.5178273363101005,0.0007380270280792055,0.029777624522878205,0.04129850234237837,0.5823702017549764,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,13,1,-1863.603578437376,0.021962420821525698,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9680328103731239,0.03196718962687606,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_014,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4373692.066217452,24578949.033429198,410806.24250970327,195815.49668806355,418743.6205126143,227.00763220865838,217.24127626313157,23037042.95943833,0.9372672089480408,0.043,0.9994832270646758,29593145.58115578,299309.5744431108,26.013698630136986,3192.787936046297,53.363437686192086,2514.920983546214,5378.0580994102775,0.2948812939562529,2.79009911578573,14615.131276258466,384238.94095257646,117300.6111867387,11849.52623413753,1463.0,9495.0,8,3.561643835616438,0.8220553669618296,0.17794463303817043,5.619725545672921,0.6546400073638303,0.5181875556800662,0.0007394523762369336,0.029785586910354177,0.04130868885818601,0.5828062792190533,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,14,1,-1863.2064627706852,0.021999466794589854,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9706208225688602,0.029379177431139825,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_015,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4394793.763665609,24700860.016467914,413471.1439030197,197638.43085201754,422681.5850522175,229.15413438497387,219.32217578121873,23153737.83279881,0.9373656551780931,0.043,0.9995106112702953,29593145.57933656,299309.5745780036,26.013698630136986,3208.624085925461,53.7096064783937,2538.3335082650624,5428.634633655715,0.2976695849807769,2.81682477183756,14645.984685908861,386544.44750810665,118109.0017138629,11874.541286653008,1463.0,9495.0,8,3.561643835616438,0.8220793219047586,0.17792067809524148,5.6204821761341135,0.6557767176036275,0.5190884117403906,0.0007429869752951925,0.029805193390731514,0.04133404840817138,0.5838944888294294,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,15,1,-1863.7802180895094,0.022089460375898803,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9769172429721008,0.023082757027899192,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_016,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4412405.248150246,24802457.5170011,415668.9786818557,199126.3727606938,425896.61522877996,230.90800244340727,221.02181124776016,23251301.65108961,0.9374595898471659,0.043,0.9995332934767873,29593145.5947869,299309.57466433255,26.013698630136986,3221.821527047522,53.99510361927177,2557.4436208230177,5469.926291762196,0.2999478469138661,2.8386537323091847,14612.930797647332,388441.3411614187,118775.86051089826,11847.74215510474,1463.0,9495.0,8,3.561643835616438,0.8220980624550728,0.17790193754492745,5.621074249106812,0.6566715194007794,0.5197968140697031,0.0007457898638617628,0.029820581524722153,0.04135393736853056,0.5847512106436649,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,16,1,-1865.3315552269605,0.0221616018523465,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9821101143787311,0.01788988562126892,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_017,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4356727.335185677,24481171.995716147,408701.84802613454,194399.23400445766,415689.92690088635,225.3480345133083,215.63336761956992,22943156.559351455,0.9371755798033762,0.043000000000000003,0.9994568487916402,29593145.579524145,299309.57453879114,26.013698630136986,3180.0867688117496,53.090078347729886,2496.7314686317013,5338.838535047189,0.29272548841162693,2.7694482304928374,14577.431143904923,382429.5358109466,116693.66466714647,11818.960055262127,1470.0,9495.0,8,3.561643835616438,0.8220376321873789,0.17796236781262112,5.619165513986153,0.6537826979460202,0.5175070401251385,0.0007368260789339929,0.029770544812849988,0.04128939549588821,0.581985931558348,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,17,1,-1864.0887759023437,0.0219318298114948,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9656487241160704,0.03435127588392961,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_018,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4365684.989961056,24532769.264350124,409804.38375160965,195136.64770678006,417278.09776221745,226.20929360978536,216.4677157970166,22993440.320907515,0.9372541710698967,0.043,0.9994706888582447,29593145.581694342,299309.5744411252,26.013698630136986,3186.7892169460615,53.233296947630606,2506.2023092159952,5359.235922553933,0.29384425780916656,2.780164031598997,14583.12053724499,383379.2888832839,116968.26213863224,11823.57285189281,1470.0,9495.0,8,3.561643835616438,0.82204679207149,0.17795320792850997,5.619454752407358,0.65422278477999,0.5178572230627747,0.0007381576948415775,0.02977819907032995,0.04129935746971082,0.5824070705451075,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,18,1,-1863.581784099059,0.021965592448948898,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9682537091258492,0.03174629087415082,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_019,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4385806.15406299,24648995.530005705,412347.96988445334,196874.98932469584,421037.02293766267,228.26228692658717,218.45780418790758,23103587.157513477,0.9373033935354091,0.04300000000000001,0.9994986485081001,29593145.573610995,299309.57445869007,26.013698630136986,3201.8869267717328,53.563706985409546,2528.5283858359944,5407.5129991751455,0.2965110815552525,2.8057233724367037,14647.737351896312,385576.1785969683,117813.75852445202,11875.962295306486,1463.0,9495.0,8,3.561643835616438,0.8220695789114789,0.17793042108852114,5.620174413584374,0.6553124681069857,0.5187185341468901,0.0007415789529458149,0.02979710777829735,0.04132359184146877,0.5834501895342736,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,19,1,-1863.3094906789513,0.022053907543347948,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9742634955369107,0.025736504463089283,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_020,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4370090.139069675,24558075.10313382,410337.59373042634,195488.61385851947,418035.6365750231,226.62010383058973,216.86531221152325,23017810.69116769,0.9372807353386756,0.043,0.9994783810681285,29593145.579104673,299309.5743994541,26.013698630136986,3190.0764276209457,53.30256054795976,2510.7227232993164,5368.965236294577,0.2943778973795559,2.7852704897633256,14590.8417470791,383846.06150407647,117119.8163713454,11829.832984739445,1463.0,9495.0,8,3.561643835616438,0.8220507869319116,0.17794921306808828,5.619580906027228,0.6544223491686563,0.5180161412646455,0.0007387677094753874,0.029781747494948673,0.04130378639532934,0.5825980475689031,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,20,1,-1863.3692098766765,0.02198113159161415,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.969513535996841,0.03048646400315902,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_021,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4394849.1419451665,24701203.66228304,413484.9343487804,197649.40390231585,422708.63218763174,229.17222483237157,219.3397985838651,23153252.496140502,0.9373329661458503,0.043,0.9995109073951614,29593145.575429488,299309.5744653775,26.013698630136986,3208.6687256951977,53.711397854546426,2538.474439610869,5428.982010699617,0.29769308438212944,2.817051108182037,14649.511715697914,386556.3548375713,118166.012868422,11877.400898948168,1463.0,9495.0,8,3.561643835616438,0.8220795552301047,0.17792044476989535,5.6204895468494405,0.6557895501393559,0.5190967722430846,0.0007430511357745996,0.02980544335826351,0.04133429966929759,0.5839067559760203,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,21,1,-1863.8101565765455,0.022091600481740782,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9769498260865005,0.023050173913499505,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_022,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4374474.4888100885,24583536.12333086,410916.61441184836,195897.10786467625,418922.06181337027,227.10680751937662,217.3376713396015,23040792.065450564,0.9372448271826865,0.043000000000000003,0.9994838198078008,29593145.586083863,299309.57451743825,26.013698630136986,3193.383795218668,53.37777490861313,2515.969141335986,5380.349876708619,0.2950101219278778,2.7913371478561806,14611.223025066896,384329.81629736605,117369.90084882113,11846.357538946448,1463.0,9495.0,8,3.561643835616438,0.8220567429004437,0.1779432570995561,5.619768999960013,0.6547018414021317,0.518235863759335,0.0007396570524508879,0.029786613576756934,0.0413100491042959,0.582865521668628,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,22,1,-1863.2218035796043,0.022004862877213295,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.970881600495153,0.02911839950484696,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_023,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4363320.482702196,24519221.683819123,409526.2012888669,194958.40979068738,416896.0085796794,226.00370202414038,216.26881659471553,22979715.304632142,0.9372122655833345,0.043,0.9994658514129013,29593145.579338107,299309.5744690307,26.013698630136986,3185.029396158391,53.197161248511264,2503.913142482299,5354.328628612641,0.29357719583021774,2.777609505340092,14592.385177729777,383134.13388037105,116926.99361315083,11831.08435381734,1470.0,9495.0,8,3.561643835616438,0.822044902608729,0.177955097391271,5.619395087072407,0.6541286413647219,0.517781916773267,0.0007378852803907962,0.029776544663648964,0.041297145113222807,0.5823170663074594,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,23,1,-1863.6261799734086,0.021959132210128768,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9675964414623682,0.03240355853763177,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_024,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4383742.137731101,24637114.185134776,412093.31230767176,196704.66060167225,420667.6867844865,228.05926965896074,218.26122641688536,23091733.6792609,0.9372742889341192,0.043,0.999495691716356,29593145.575709213,299309.574516888,26.013698630136986,3200.3435483260873,53.53062714414536,2526.340799138084,5402.769495913277,0.2962473635525839,2.803198660775427,14637.973191934121,385356.70988795575,117745.13251328116,11868.045797321514,1463.0,9495.0,8,3.561643835616438,0.8220675479770228,0.17793245202297708,5.620110264488831,0.6552125480067595,0.5186400235905987,0.0007412500088174455,0.0297954566960997,0.04132142321412956,0.5833544180877129,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,24,1,-1863.3523115154314,0.022045288453267142,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9736618104856758,0.026338189514324206,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_025,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4365009.28622028,24528910.254787747,409728.4718920859,195089.55239937574,417178.3605611715,226.15691051396686,216.41705549947505,22988532.03938794,0.9372015226359621,0.043,0.999469588764608,29593145.578404494,299309.5744804772,26.013698630136986,3186.28793471253,53.22343605717808,2505.5974488074557,5357.9549651121815,0.29377621257424646,2.7795133848471605,14591.778566189058,383309.6580562359,117005.93946908937,11830.592530330827,1470.0,9495.0,8,3.561643835616438,0.8220463428305672,0.17795365716943268,5.619440566191248,0.6542016653813706,0.5178396859642903,0.0007381056113307102,0.029777924277852585,0.04129881373909593,0.5823868217530913,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,25,1,-1863.5858200876362,0.021965005075983497,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9680743506358925,0.03192564936410747,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_026,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4366770.724243341,24539042.687131595,409944.48717202805,195232.31049242133,417489.0284106294,226.32890436980085,216.58353592789862,22998076.46701296,0.9372034907895276,0.043000000000000003,0.9994719575787069,29593145.588171054,299309.57451889734,26.013698630136986,3187.6041293900257,53.25149627028829,2507.430936283032,5361.944970866872,0.2939996312683494,2.7816515458196243,14607.003525537617,383500.013599571,117093.88098859572,11842.936491456509,1470.0,9495.0,8,3.561643835616438,0.8220480407520829,0.17795195924791715,5.619494183859088,0.6542853412454712,0.5179047988340582,0.0007383892588157907,0.02977928311488072,0.04130062173715455,0.58246704713462,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,26,1,-1863.5139960725226,0.02197239376597638,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9685847343051504,0.03141526569484965,0.25,calibrated_country_scenario_analysis
