analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,maternal_protection_duration_days,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,26962.076237167534,141813.53938533927,2018.8061920632367,401.1754406478513,852.1234713739049,0.2623318688969724,0.2083940505659647,1844.73134467577,0.013008146843181315,0.010000000000000002,0.016263189567402015,71273927.30158795,535605.5746382675,5.0,39.793945627626364,0.5664921994605056,14.980256354456115,31.8190665565572,0.0007361229521896369,0.007781623658667406,70.8868256793308,1760.922522622232,83.42764512531123,138.4214372632592,90.0,1825.0,2,2.958904109589041,0.8098765720534942,0.19012342794650594,5.259741057695241,0.3139614025904477,0.23453917751787343,0.0003777498001761125,0.016519533847385907,0.026340925208809783,0.2707231937340759,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,maternal_direct_antibody_only,180.0,0.1976821449825874,2.8656720591048037,1.8656720591048037,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,4302.279540370036,23549.56093034717,328.64736933573533,65.96920600334458,140.11102083134162,0.04325536541701735,0.03426460007055387,265.70847790088976,0.011282948276054023,0.01,0.011840351351250304,71273927.31301603,535605.5699219139,5.0,6.608183895051494,0.09222092333775966,2.4633502602656745,5.231873180548456,0.00012137780826094048,0.001279471386959225,10.995748862400891,303.6906301263635,2.281810254255868,21.471512470436707,1560.0,1825.0,2,2.958904109589041,0.8173095645776608,0.18269043542233937,5.473740306591442,0.43574140743086903,0.347342403722775,0.0003739827264487164,0.017009082288991822,0.028691350912598567,0.38966699150282985,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,0.1500038374349014,1.6177673822097892e-16,Thailand,maternal_immunization,180.0,0.1976821449825874,0.46651114265217447,0.5334888573478256,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,28612.974587638702,150229.1297712183,2178.1600886984033,484.3663383271351,945.2788135342655,0.9465141618376518,0.8893794845277514,1971.9491631898027,0.013126276949036814,0.01,0.016552985698320016,71273927.28974475,535605.5749095087,5.0,42.15542358442033,0.6112081013422164,18.086680236999754,35.29757186317456,0.002655989918977963,0.03321024000461583,75.26823449375013,1884.7010234100558,94.94243570019879,146.977059521507,90.0,1825.0,2,2.958904109589041,0.8095377731921034,0.19046222680789657,5.250384901824218,0.3136150578002108,0.23451741234026635,1.6671914544547657e-05,0.01652483828929753,0.026346623263863788,0.27072692433250495,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,current,270.0,0.1976821449825874,3.091873074303468,2.091873074303468,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,26886.175954288454,141437.92059592047,2009.9331720956664,394.85495954912244,846.1480634316433,0.24548638424379376,0.1916869061402534,1839.1664675764696,0.013003347757288205,0.009999999999999998,0.016249282160937954,71273927.3287275,535605.5736149659,5.0,39.68854415544823,0.5640023631153401,14.744243861546305,31.595939441807193,0.0006888532551645955,0.007157763682199937,70.60698354303499,1754.5873190010377,82.85077959005348,137.87498668347763,90.0,1825.0,2,2.958904109589041,0.8099082916306399,0.19009170836936032,5.2606187222902765,0.3139895134614039,0.2345384757409896,0.0004123894198290473,0.016519443809458384,0.026340079903892966,0.27071760032822345,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,maternal_direct_antibody_only,270.0,0.1976821449825874,2.853076908716362,1.8530769087163619,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,4293.867492384574,23507.72720950102,327.4852974697438,64.98365426992237,139.24369499175916,0.04051819713435385,0.03154384745350558,265.1832774529017,0.011280685499265265,0.009999999999999998,0.011834410819303016,71273927.3051278,535605.5744702882,5.0,6.596445039113134,0.09189483724329103,2.4265488399440556,5.199486399276954,0.00011369710823115755,0.0011778759952116749,10.964941256927213,302.80820038658106,2.269984963807138,21.411354138389775,1560.0,1825.0,2,2.958904109589041,0.8173422954028011,0.182657704597199,5.474721157835764,0.43578737810068924,0.34735499840663364,0.00040825741788117224,0.017008124646345556,0.028691089356865773,0.3896799066795967,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,0.1500038374349014,1.6177673822097892e-16,Thailand,maternal_immunization,270.0,0.1976821449825874,0.46486159511970837,0.5351384048802916,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,81172.3334855288,421522.968110271,6675.900767840796,2619.207640438854,4832.90998943356,4.867006533014345,4.77195553705916,15808.698911405794,0.03750376636005803,0.02,0.06176338245110742,66600774.15636834,1092253.272203892,5.0,126.58200252165241,2.004751702184966,47.95971240541953,88.49431010963171,0.014615465344553998,0.08737818706517683,233.57564549012633,6909.366071926791,984.0394822545381,426.2005154442701,240.0,1825.0,2,2.958904109589041,0.8074308172353399,0.19256918276466017,5.1929388993778165,0.4598047611326708,0.3421095179241125,1.3685203717466484e-72,0.023724386173955992,0.037215549792818395,0.39886482516589633,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,current,90.0,2.2755885830098617,0.8809816137912474,0.1190183862087526,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,78298.01122202068,407634.10237628233,6330.457907925935,2294.1709145895566,4505.739720872496,1.4021514302568276,1.310240798888037,14993.370333686338,0.036781442588545085,0.02,0.059744067662012935,66600774.211433664,1092253.2699648694,5.0,122.41122035073937,1.9010163118611785,42.00803930142219,82.5035702757368,0.004210616008172811,0.02399151982269055,223.64813133245536,6602.975877268656,905.936648625609,408.08599171731294,240.0,1825.0,2,2.958904109589041,0.807920851652042,0.1920791483479581,5.206187181694834,0.4602833983167348,0.3421035342473982,0.0005462313079470206,0.023725852345201165,0.037216459585346605,0.39879485507824003,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,maternal_direct_antibody_only,90.0,2.2755885830098617,0.8353954339789988,0.16460456602100115,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,23068.48723225447,123288.77715028255,1888.734509313941,668.8230647570944,1313.4324803912434,0.4089889893480797,0.38185761927646833,3469.6883253723486,0.028142775081165583,0.02,0.03677441629822297,66600774.1588411,1092253.2663474374,5.0,37.02322644365725,0.5671809474194275,12.246666324810914,24.049962052911834,0.0012281808868246835,0.006992107619021803,61.25156001357739,1982.3025726131273,82.31382363624209,111.76441959838274,270.0,1825.0,2,3.041095890410959,0.8128906153060859,0.18710938469391414,5.344467364028084,0.5404176219143771,0.4152781394719297,0.0005262000985674556,0.024031615092736804,0.0385132959567469,0.4773465107663259,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,0.14999909190447452,1.4841774395108882e-16,South_Africa,maternal_immunization,90.0,2.2755885830098617,0.24924582222557648,0.7507541777744235,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,81299.41594675672,422185.18490687944,6686.401794007699,2623.388330764727,4840.624466580695,4.874778314679574,4.779575710960509,15845.368060533412,0.03753179558877319,0.02,0.06183116550095266,66600774.17432615,1092253.2672916844,5.0,126.78086407879236,2.0079051262996375,48.03626428638836,88.63556853591932,0.014638803753001256,0.08751771872125938,233.794924519338,6920.612242676911,986.8535588119486,426.60062934290573,240.0,1825.0,2,2.958904109589041,0.8074318596359824,0.19256814036401768,5.1929670095461695,0.45981605058011193,0.3421178264048759,3.058025727420158e-59,0.023724983170398162,0.03721569947158806,0.39887536793812567,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,current,180.0,2.2755885830098617,0.882367375759916,0.11763262424008403,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,77735.53099650709,404966.02681421547,6257.546995981359,2219.3240707561595,4434.062517081928,1.2092593643211527,1.1179489250714294,14837.69369995256,0.03663935421121038,0.019999999999999997,0.05932695503384324,66600774.09722543,1092253.2685735833,5.0,121.61000598072216,1.8791214008553232,40.637535901439094,81.19110548183656,0.003631367294788035,0.020470507294181012,221.69685717304162,6539.885258175751,890.1319746373782,404.52554253826287,240.0,1825.0,2,2.958904109589041,0.8080443152033358,0.19195568479666442,5.209535737684893,0.4604003987995834,0.3421000678454394,0.0006838247123336465,0.02372707399639538,0.03721653124789545,0.3987729688429589,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,maternal_direct_antibody_only,180.0,2.2755885830098617,0.8257737865646427,0.17422621343535727,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,22591.434955425917,120817.71074377722,1841.8649729296346,638.2957034284217,1275.1338073597824,0.34802544261064283,0.3214385985184609,3388.4032932236587,0.028045584313458615,0.019999999999999997,0.03653145513126411,66600774.11256374,1092253.2706947166,5.0,36.28117311056475,0.5531061755578546,11.687686739952541,23.348683708655713,0.001045109301649965,0.005885788711147793,59.85790743408507,1937.2017416345004,78.74085315166298,109.22145128406162,270.0,1825.0,2,3.041095890410959,0.8130122246453051,0.18698777535469485,5.3479431909551955,0.540564637122411,0.4152992844986705,0.0006588370737170652,0.024032394007721013,0.038514015705165314,0.4773593903358075,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,0.14999909190447452,1.4841774395108882e-16,South_Africa,maternal_immunization,180.0,2.2755885830098617,0.2430607095181834,0.7569392904818166,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,81278.64089550369,422075.41915731126,6684.639429468407,2622.6528044997085,4839.2674875926905,4.8734106863125985,4.778235350939434,15837.22184887013,0.03752225581032345,0.02,0.061816298323218,66600774.10603955,1092253.272735868,5.0,126.74790190435226,2.0073758959093615,48.02279599365277,88.61072076206884,0.014634696823653478,0.0874931752590852,233.98206353297718,6918.386220298969,986.471299982939,426.9420974856111,240.0,1825.0,2,2.958904109589041,0.8074310011756205,0.19256899882437933,5.192943859629183,0.45980507837184337,0.3421097971557791,8.755264391592249e-55,0.023724185966467883,0.03721548265364366,0.3988654097517319,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,current,270.0,2.2755885830098617,0.8821348071865688,0.11786519281343122,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,77526.64577955147,403995.72788117465,6228.249072004946,2186.8095344235535,4404.2544840236405,1.1228675469610756,1.0317762693705268,14778.668177516258,0.03658124865583489,0.02,0.05915944009450572,66600774.058219895,1092253.2714435314,5.0,121.31862837750707,1.8703233288431287,40.042169551636086,80.64529718831494,0.0033719354251934277,0.018892619438107473,220.9432473169921,6515.330212775125,884.2845016557751,403.1504464177641,240.0,1825.0,2,2.958904109589041,0.8081003326788792,0.19189966732112082,5.211056454447215,0.4604510086515763,0.34209646813769223,0.0007465030275914767,0.02372736681894873,0.03721652923988697,0.3987606095651491,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,maternal_direct_antibody_only,270.0,2.2755885830098617,0.8219075024402261,0.17809249755977385,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,22617.652804700454,120994.59443101539,1840.4409827247648,631.4320932556618,1271.5674835927025,0.3244643131223613,0.29783933628635534,3392.7131599348795,0.028040204406563157,0.02,0.03652311214114511,66600774.177582115,1092253.2665901098,5.0,36.33429068208708,0.5526785553025174,11.562008786239126,23.28338165675423,0.0009743559804792066,0.005453668034634052,60.034629526089866,1937.5825586106098,78.8302624122567,109.5439124356689,270.0,1825.0,2,3.041095890410959,0.8130688985647551,0.18693110143524488,5.349564584609328,0.5406423958621265,0.41531744159364514,0.0007192900539307419,0.024032171840477252,0.03851433626515711,0.4773765977025614,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,0.14999909190447452,1.4841774395108882e-16,South_Africa,maternal_immunization,270.0,2.2755885830098617,0.2428727931880832,0.7571272068119168,0.25,calibrated_country_scenario_analysis
